0	0	1.0
0	1	0.07997923789371997
0	2	0.044647829573256526
0	3	0.09519807795132285
0	4	0.21743029277511894
0	5	0.8070165478790847
0	6	0.10038042518171297
0	7	0.06425137121280877
0	8	0.9439506720012033
0	9	0.16287171936919376
0	10	0.5918736503613207
0	11	0.9503546607766326
0	12	0.36676966970978697
0	13	0.021618694428608753
0	14	0.5206744008497753
0	15	0.3070126748384774
0	16	0.833148550351364
0	17	0.9293686045083506
0	18	0.12893533590217665
0	19	0.8311354330758574
0	20	0.7867531464259655
0	21	0.6896441095340522
0	22	0.6504411095881513
0	23	0.9372914781192524
0	24	0.23615166655724373
0	25	0.4814599407058445
0	26	0.9274086122645059
0	27	0.1774079825750381
0	28	0.15302825114895213
0	29	0.9676796307610073
0	30	0.3206156446991948
0	31	0.885797095439806
0	32	0.5453769150135389
0	33	0.37110617951245717
0	34	0.1369258196091071
0	35	0.11251033409710254
0	36	0.07228325979725903
0	37	0.19323908522439193
0	38	0.0029266001550021237
0	39	0.8767928561805495
0	40	0.9371345097795033
0	41	0.5026480755111977
0	42	0.7474948154838597
0	43	0.488171088304008
0	44	0.003920890829563817
0	45	0.4623293624209003
0	46	0.14546232762943667
0	47	0.30879456370718417
0	48	0.7532120853246995
0	49	0.755359391932389
0	50	0.91751181292383
0	51	0.9316890178157373
0	52	0.09014172809262455
0	53	0.19530471016086393
0	54	0.5614684653505209
0	55	0.010426675921828998
0	56	0.2298969028980279
0	57	0.0368615610396712
0	58	0.08438241511651212
0	59	0.6623024345634227
0	60	0.5835435356444888
0	61	0.7268630194207848
0	62	0.9043766234627711
0	63	0.016717661432196107
0	64	0.8966918562841295
0	65	0.5039009857277624
0	66	0.6148194467460473
0	67	0.13474564961842395
0	68	0.471968067648034
0	69	0.634569488512903
0	70	0.49178763552999316
0	71	0.9314142661667781
0	72	0.9358938357832791
0	73	0.4999614537330096
0	74	0.40963549004145794
0	75	0.810837115005743
0	76	0.5157716790274426
0	77	0.48968913942912307
0	78	0.8703921403879407
0	79	0.898091772056854
0	80	0.13918179578774703
0	81	0.7295545917964115
0	82	0.5653443633824349
0	83	0.8909877395156948
0	84	0.3162765065934703
0	85	0.7538554500046725
0	86	0.27923194195167245
0	87	0.11957668579200542
0	88	0.22698102019293565
0	89	0.7739716305340253
0	90	0.7876586518304144
0	91	0.650725084095645
